Year,Department,JobTitle,AveAnnualRate,NumEmployees
2012,Other Officials ,Deputy Director of Lib Svcs   ,69732,1
2012,Other Officials ,Ex Officio Librarian-Law Libr ,1300,1
2012,Other Officials ,Executive Director of Lib Svcs,84864,1
2012,Other Officials ,Technical Services Librarian  ,54268.5,1
2013,Other Officials ,Deputy Director of Lib Svcs   ,69732,1
2013,Other Officials ,Ex Officio Librarian-Law Libr ,1300,1
2013,Other Officials ,Executive Director of Lib Svcs,84864,1
2013,Other Officials ,Technical Services Librarian  ,54268.5,1
2014,Other Officials ,Deputy Director of Lib Svcs   ,69732,1
2014,Other Officials ,Ex Officio Librarian-Law Libr ,1300,1
2014,Other Officials ,Executive Director of Lib Svcs,84864,1
2014,Other Officials ,Technical Services Librarian  ,54268.5,1
2015,Other Officials ,Deputy Director of Lib Svcs   ,69732,1
2015,Other Officials ,Ex Officio Librarian-Law Libr ,1300,1
2015,Other Officials ,Executive Director of Lib Svcs,84864,1
2015,Other Officials ,Technical Services Librarian  ,54268.5,1
2016,Other Officials ,Deputy Director of Lib Svcs   ,69732,1
2016,Other Officials ,Ex Officio Librarian-Law Libr ,1300,1
2016,Other Officials ,Executive Director of Lib Svcs,84864,1
2016,Other Officials ,Technical Services Librarian  ,54268.5,1
2017,Other Officials ,Deputy Director of Lib Svcs   ,69732,1
2017,Other Officials ,Ex Officio Librarian-Law Libr ,1300,1
2017,Other Officials ,Executive Director of Lib Svcs,84864,1
2017,Other Officials ,Technical Services Librarian  ,54268.5,1
2012,Parking Authority of River Cty,Administrative Asst           ,30846.4,1
2012,Parking Authority of River Cty,Administrative Clerk          ,25391.6,3
2012,Parking Authority of River Cty,Assistant Director            ,82375.8,1
2012,Parking Authority of River Cty,Business Accountant I         ,37356.8,1
2012,Parking Authority of River Cty,Business Accountant II        ,39811.2,1
2012,Parking Authority of River Cty,Business Administrator        ,60008,1
2012,Parking Authority of River Cty,Business Manager II           ,54225.6,1
2012,Parking Authority of River Cty,Business Specialist           ,28849.6,1
2012,Parking Authority of River Cty,Director                      ,103693.2,1
2012,Parking Authority of River Cty,Parking Enforcement Officer I ,28683.2,2
2012,Parking Authority of River Cty,Parking Facilities Coord      ,49497.06667,3
2012,Parking Authority of River Cty,Parking Facilities Inspector  ,45094.4,1
2012,Parking Authority of River Cty,Parking Facilities Supv I     ,39540.8,1
2012,Parking Authority of River Cty,Parking Facilities Supv II    ,63148.8,2
2012,Parking Authority of River Cty,Parking Meter Attendant       ,35318.4,6
2013,Parking Authority of River Cty,Administrative Asst           ,31470.4,1
2013,Parking Authority of River Cty,Administrative Clerk          ,25894.26667,3
2013,Parking Authority of River Cty,Assistant Director            ,77679.94,2
2013,Parking Authority of River Cty,Business Accountant I         ,38105.6,1
2013,Parking Authority of River Cty,Business Accountant II        ,40601.6,1
2013,Parking Authority of River Cty,Business Administrator        ,61214.4,1
2013,Parking Authority of River Cty,Business Specialist           ,31636.8,2
2013,Parking Authority of River Cty,Director                      ,105768,1
2013,Parking Authority of River Cty,Parking Enforcement Officer I ,29723.2,2
2013,Parking Authority of River Cty,Parking Facilities Coord      ,50488.53333,3
2013,Parking Authority of River Cty,Parking Facilities Inspector  ,45988.8,1
2013,Parking Authority of River Cty,Parking Facilities Supv I     ,40331.2,1
2013,Parking Authority of River Cty,Parking Facilities Supv II    ,64417.6,2
2013,Parking Authority of River Cty,Parking Meter Attendant       ,36587.2,6
2013,Parking Authority of River Cty,Parking Meter Data Collector  ,26020.8,1
2014,Parking Authority of River Cty,Administrative Clerk          ,26416,3
2014,Parking Authority of River Cty,Administrative Coordinator    ,36920,1
2014,Parking Authority of River Cty,Assistant Director            ,80293.98,2
2014,Parking Authority of River Cty,Business Accountant I         ,38875.2,1
2014,Parking Authority of River Cty,Business Accountant II        ,41412.8,1
2014,Parking Authority of River Cty,Business Administrator        ,62441.6,1
2014,Parking Authority of River Cty,Business Specialist           ,31980,2
2014,Parking Authority of River Cty,Director                      ,98989.8,1
2014,Parking Authority of River Cty,Parking Enforcement Officer I ,30326.4,2
2014,Parking Authority of River Cty,Parking Facilities Coord      ,55002.13333,3
2014,Parking Authority of River Cty,Parking Facilities Inspector  ,46904,1
2014,Parking Authority of River Cty,Parking Facilities Supervisor ,68161.6,1
2014,Parking Authority of River Cty,Parking Meter Attendant       ,37315.2,6
2014,Parking Authority of River Cty,Parking Meter Data Collector  ,26540.8,1
2014,Parking Authority of River Cty,Parking Supervisor I          ,44075.2,1
2014,Parking Authority of River Cty,Parking Supervisor II         ,49379.2,1
2015,Parking Authority of River Cty,Administrative Clerk          ,26937.73333,3
2015,Parking Authority of River Cty,Administrative Coordinator    ,37668.8,1
2015,Parking Authority of River Cty,Assistant Director            ,79340.38667,3
2015,Parking Authority of River Cty,Business Accountant I         ,40622.4,2
2015,Parking Authority of River Cty,Business Administrator        ,68785.6,1
2015,Parking Authority of River Cty,Business Specialist           ,14085.76,1
2015,Parking Authority of River Cty,Director                      ,100968.4,1
2015,Parking Authority of River Cty,Parking Enforcement Officer I ,30929.6,2
2015,Parking Authority of River Cty,Parking Facilities Coord      ,54149.33333,3
2015,Parking Authority of River Cty,Parking Facilities Inspector  ,47840,1
2015,Parking Authority of River Cty,Parking Facilities Supervisor ,69534.4,1
2015,Parking Authority of River Cty,Parking Meter Attendant       ,37970.4,8
2015,Parking Authority of River Cty,Parking Supervisor II         ,50356.8,1
2016,Parking Authority of River Cty,Administrative Clerk          ,28531.53333,3
2016,Parking Authority of River Cty,Administrative Coordinator    ,38417.6,1
2016,Parking Authority of River Cty,Assistant Director            ,83539.3,2
2016,Parking Authority of River Cty,Business Accountant I         ,39842.4,2
2016,Parking Authority of River Cty,Business Accountant II        ,44553.6,1
2016,Parking Authority of River Cty,Business Administrator        ,70158.4,1
2016,Parking Authority of River Cty,Business Specialist           ,22855.04,2
2016,Parking Authority of River Cty,Director                      ,104041.6,1
2016,Parking Authority of River Cty,Parking Enforcement Officer I ,31553.6,2
2016,Parking Authority of River Cty,Parking Facilities Coord      ,51563.2,5
2016,Parking Authority of River Cty,Parking Facilities Inspector  ,48796.8,1
2016,Parking Authority of River Cty,Parking Facilities Supervisor ,70928,1
2016,Parking Authority of River Cty,Parking Meter Attendant       ,38723.65714,7
2016,Parking Authority of River Cty,Parking Supervisor I          ,45884.8,1
2016,Parking Authority of River Cty,Parking Supervisor II         ,51355.2,1
2016,Parking Authority of River Cty,Parking Team Leader           ,42889.6,1
2017,Parking Authority of River Cty,Administrative Clerk          ,27193.4,3
2017,Parking Authority of River Cty,Administrative Coordinator    ,38417.6,1
2017,Parking Authority of River Cty,Assistant Director            ,83539.3,2
2017,Parking Authority of River Cty,Business Accountant I         ,38417.6,2
2017,Parking Authority of River Cty,Business Accountant II        ,44553.6,1
2017,Parking Authority of River Cty,Business Administrator        ,70158.4,1
2017,Parking Authority of River Cty,Business Specialist           ,30617.6,1
2017,Parking Authority of River Cty,Director                      ,104041.6,1
2017,Parking Authority of River Cty,Parking Enforcement Officer I ,31553.6,1
2017,Parking Authority of River Cty,Parking Facilities Coord      ,51563.2,5
2017,Parking Authority of River Cty,Parking Facilities Inspector  ,48796.8,1
2017,Parking Authority of River Cty,Parking Facilities Supervisor ,70928,1
2017,Parking Authority of River Cty,Parking Meter Attendant       ,38833.6,6
2017,Parking Authority of River Cty,Parking Supervisor I          ,45884.8,1
2017,Parking Authority of River Cty,Parking Supervisor II         ,51355.2,1
2017,Parking Authority of River Cty,Parking Team Leader           ,42889.6,1
2008,Parks & Recreation,Administrative Asst           ,27816.53333,6
2008,Parks & Recreation,Administrative Clerk          ,27996.8,1
2008,Parks & Recreation,Aquatics Manager              ,45780.8,1
2008,Parks & Recreation,Aquatics Supvsr               ,31075.2,1
2008,Parks & Recreation,Architectural Projects Coord  ,43222.4,1
2008,Parks & Recreation,Assistant Director            ,84120.4,2
2008,Parks & Recreation,Business Accountant II        ,44366.4,1
2008,Parks & Recreation,Business Clerk                ,25760.8,2
2008,Parks & Recreation,Business Manager I            ,45406.4,1
2008,Parks & Recreation,Business Manager II           ,70907.2,1
2008,Parks & Recreation,Business Specialist           ,32188,2
2008,Parks & Recreation,Carpenter P/U                 ,32723.6,4
2008,Parks & Recreation,Cashier                       ,24627.2,1
2008,Parks & Recreation,Clerk                         ,22470.76,2
2008,Parks & Recreation,Communications Dispatcher     ,26790.4,1
2008,Parks & Recreation,Construction Coordinator      ,38001.6,1
2008,Parks & Recreation,Construction Supvsr           ,64459.2,1
2008,Parks & Recreation,Development Coordinator       ,52145.6,1
2008,Parks & Recreation,Director                      ,109792.8,1
2008,Parks & Recreation,Electrician II P/U            ,36691.2,2
2008,Parks & Recreation,Engineer III                  ,61360,1
2008,Parks & Recreation,Executive Administrator       ,69994.6,1
2008,Parks & Recreation,Executive Assistant           ,37710.4,1
2008,Parks & Recreation,Forester I                    ,30917.12,5
2008,Parks & Recreation,Forestry Manager              ,41558.4,1
2008,Parks & Recreation,Forestry Supvsr I             ,33800,3
2008,Parks & Recreation,Forestry Supvsr II            ,37689.6,1
2008,Parks & Recreation,Golf  Maint Worker II         ,29079.88571,14
2008,Parks & Recreation,Golf Operations Coordinator   ,39561.6,1
2008,Parks & Recreation,Golf Operations Manager       ,53768,1
2008,Parks & Recreation,Golf Operations Supvsr I      ,31366.4,5
2008,Parks & Recreation,Golf Operations Supvsr II     ,39898.56,5
2008,Parks & Recreation,Graphic Specialist            ,35900.8,1
2008,Parks & Recreation,Health and Safety Specialist  ,45364.8,1
2008,Parks & Recreation,Historic Riverside Assistant  ,28433.6,1
2008,Parks & Recreation,Historic Riverside Site Supv  ,33321.6,2
2008,Parks & Recreation,Historic Site Supvsr          ,45115.2,1
2008,Parks & Recreation,Horticultural Park Wrkr I     ,27149.2,4
2008,Parks & Recreation,Inventory Supvsr              ,39540.8,1
2008,Parks & Recreation,Landscape Architect           ,62836.8,2
2008,Parks & Recreation,Landscaping Supvsr I          ,35505.6,2
2008,Parks & Recreation,Landscaping Supvsr II         ,39780,2
2008,Parks & Recreation,Lifeguard                     ,24622,4
2008,Parks & Recreation,"Lifeguard, Senior             ",25563.2,2
2008,Parks & Recreation,Maintenance Trades Asst       ,31041.4,8
2008,Parks & Recreation,Marketing Coordinator         ,34840,1
2008,Parks & Recreation,Mechanic II P/U               ,33912.32,5
2008,Parks & Recreation,Naturalist                    ,35572.16,5
2008,Parks & Recreation,Park Aide                     ,15043.38847,59
2008,Parks & Recreation,Park Worker I                 ,24074.51429,7
2008,Parks & Recreation,Park Worker II                ,29090.01558,77
2008,Parks & Recreation,Park Worker II-CDL            ,28603.9,16
2008,Parks & Recreation,Park Worker III-CDL           ,34496.8,2
2008,Parks & Recreation,Parks Administrator           ,63356.8,1
2008,Parks & Recreation,Parks Coordinator             ,37689.6,2
2008,Parks & Recreation,Parks Facilities Coordinator  ,50356.8,1
2008,Parks & Recreation,Parks Manager                 ,50606.4,5
2008,Parks & Recreation,Parks Planning Supervisor     ,65936,1
2008,Parks & Recreation,Parks Supvsr I                ,31817.06667,12
2008,Parks & Recreation,Parks Supvsr II               ,39433.82857,14
2008,Parks & Recreation,Payroll Specialist            ,31622.93333,3
2008,Parks & Recreation,Personnel Supvsr              ,63793.6,1
2008,Parks & Recreation,Plumber P/U                   ,29411.2,1
2008,Parks & Recreation,Plumber P/U-CDL               ,32281.6,1
2008,Parks & Recreation,Pool Technician               ,37564.8,1
2008,Parks & Recreation,Public Education Coordinator  ,34455.2,2
2008,Parks & Recreation,Public Education Supvsr       ,43222.4,1
2008,Parks & Recreation,Public Information Supvsr     ,61214.4,1
2008,Parks & Recreation,Recreation Administrator      ,59425.6,2
2008,Parks & Recreation,Recreation Aide               ,15822.20859,256
2008,Parks & Recreation,Recreation Assistant P/U      ,29440.32,25
2008,Parks & Recreation,Recreation Coordinator        ,26524.50667,3
2008,Parks & Recreation,Recreation Instructor         ,16045.71429,14
2008,Parks & Recreation,Recreation Leader P/U         ,32841.46667,12
2008,Parks & Recreation,Recreation Manager            ,39488.8,8
2008,Parks & Recreation,Recreation Supvsr             ,33088.07273,22
2008,Parks & Recreation,Recreation Worker  P/U        ,22434.88,5
2008,Parks & Recreation,Recreation Worker P/T-P/U     ,9883.9,18
2008,Parks & Recreation,Secretary                     ,29570.66667,3
2008,Parks & Recreation,Security Supvsr               ,38292.8,1
2008,Parks & Recreation,Senior Golf Operations Supv   ,41626,4
2008,Parks & Recreation,Staff Assistant               ,9156.283158,38
2008,Parks & Recreation,Staff Helper/External         ,14079.15294,17
2008,Parks & Recreation,Storekeeper II P/U            ,29889.6,1
2008,Parks & Recreation,Systems Analyst               ,38771.2,1
2008,Parks & Recreation,Welder P/U                    ,33924.8,2
2009,Parks & Recreation,Administrative Asst           ,27816.53333,6
2009,Parks & Recreation,Administrative Clerk          ,27996.8,1
2009,Parks & Recreation,Administrative Supvsr I       ,34091.2,1
2009,Parks & Recreation,Aquatics Manager              ,45780.8,1
2009,Parks & Recreation,"Architect, Registered         ",48276.8,1
2009,Parks & Recreation,Assistant Director            ,84120.4,2
