Year,Department,JobTitle,RegularRate,OvertimeRate,IncentiveAllowance,Other
2013,Technology Services,Systems Analyst Supvsr        ,75337.18,0,0,0
2013,Technology Services,Systems Engineer I            ,50499.37,1541.066667,0,0
2013,Technology Services,Systems Engineer II           ,61003.59333,1386.976667,0,0
2013,Technology Services,Technician I                  ,34459.29667,0,0,235.6
2013,Technology Services,Technician II                 ,52374.4,0,0,0
2013,Technology Services,Technology Cabinet Admin      ,84083.2,0,0,1633.6
2013,Technology Services,Technology Project Coordinator,61673.62,0,0,0
2013,Technology Services,Web Designer                  ,52970.05,0,0,0
2013,Waterfront Development Corp,Administrative Asst - NoEEORpt,29602.81,0,0,0
2013,Waterfront Development Corp,Assistant Director - NoEEORpt ,96954.6,0,0,0
2013,Waterfront Development Corp,Business Specialist - S3      ,42206.02,0,0,0
2013,Waterfront Development Corp,Chief Park Manager            ,80740.8,0,0,1254.96
2013,Waterfront Development Corp,Corporate Sr Park Manager     ,55941.23,0,0,0
2013,Waterfront Development Corp,Events Coordinator - NoEEORpt ,62629.62,0,0,0
2013,Waterfront Development Corp,Executive Director - S4       ,162440.2,0,0,2499.08
2013,Waterfront Development Corp,Facilities Repair Worker II   ,50686,1535.06,616.3,595.68
2013,Waterfront Development Corp,Park Planner                  ,59018.4,0,0,917.28
2013,Waterfront Development Corp,Plumber                       ,63946,0,0,0
2013,Waterfront Development Corp,Staff Helper/External         ,2437.716667,0,0,0
2013,Waterfront Development Corp,Waterfront Park Supervisor    ,26397.97286,0,0,40.58
2013,Youth Detention Services,Administrative Coordinator    ,36491.42,892.89,0,0
2013,Youth Detention Services,Administrative Supvsr II      ,49904.72,0,0,0
2013,Youth Detention Services,Assistant Director            ,68552.8,0,0,0
2013,Youth Detention Services,Court Process Officer U310    ,30945.3,3103.1375,0,121.92
2013,Youth Detention Services,Court Process Supvsr          ,42353.64,0,0,0
2013,Youth Detention Services,Director                      ,93633.25,0,0,1819.15
2013,Youth Detention Services,Executive Assistant           ,34209.29,4633.45,0,0
2013,Youth Detention Services,Info Systems Analyst          ,58357.22,4309.28,0,1136
2013,Youth Detention Services,Project Coordinator           ,36080.1,766.75,0,0
2013,Youth Detention Services,Public Protection Coordinator ,37188,48.65,0,0
2013,Youth Detention Services,Quality Assurance Coordinator ,44004.22,6687.16,0,0
2013,Youth Detention Services,Recreation Specialist U310    ,44847.64,10968.52,1090.65,0
2013,Youth Detention Services,Secretary - A/U U315          ,31542.52,516.88,0,0
2013,Youth Detention Services,Senior Social Worker U315     ,44348.57143,3830.717143,299.7,143.3142857
2013,Youth Detention Services,Senior Youth Program Wrkr U310,38964.00917,7203.04,335.7391667,0
2013,Youth Detention Services,Social Services Supvsr        ,49781.91,0,0,527
2013,Youth Detention Services,Social Worker U315            ,43933.185,6209.383333,540.295,0
2013,Youth Detention Services,Training Specialist           ,39749.17,3206.97,0,0
2013,Youth Detention Services,Youth Program Aide U310       ,31467.505,1997.03,1011.37,10
2013,Youth Detention Services,Youth Program Supvsr I        ,39423.76667,9468.593333,0,246.4
2013,Youth Detention Services,Youth Program Supvsr II       ,45745.938,0,0,558.8
2013,Youth Detention Services,Youth Program Worker U310     ,28880.52279,4309.404419,138.3365116,244.6236047
2014,Air Pollution Control,Administrative Coordinator    ,40907.2,366.72,0,0
2014,Air Pollution Control,Air Poll Compliance Off U310  ,22521.02667,0,0,1786.163333
2014,Air Pollution Control,Air Pollution Tech II U310    ,31052.745,48.39,0,2535.25
2014,Air Pollution Control,APCD Air Monitoring Prog Mgr  ,64290.71,0,0,0
2014,Air Pollution Control,APCD Air Monitoring Proj Supv ,48071.37,713.08,0,0
2014,Air Pollution Control,APCD Air Quality Assurance Coo,44509.215,0.99,0,0
2014,Air Pollution Control,APCD Compliance & Enf Coord   ,28326.68,4.7,0,0
2014,Air Pollution Control,APCD Compliance Officer U310  ,45606.38833,10.48,658.55,6.083333333
2014,Air Pollution Control,APCD Data Processing Coord    ,17308.8,0,0,0
2014,Air Pollution Control,APCD Enforcement Supervisor   ,66560.79,0,0,0
2014,Air Pollution Control,APCD Engineer I               ,29825.52,13.43909091,0,134.3709091
2014,Air Pollution Control,APCD Engineer II              ,62194.07857,1.32,0,0
2014,Air Pollution Control,APCD Engineer III             ,67735.83667,0,0,0
2014,Air Pollution Control,APCD Field Technician U310    ,47997.91667,0,0,248.4266667
2014,Air Pollution Control,APCD Quality Control Tech U310,35654.24,8.36,0,0
2014,Air Pollution Control,APCD Records Coordinator      ,30498.75,426.78,0,0
2014,Air Pollution Control,APCD Regulatory Coordinator   ,11242.4,0,0,0
2014,Air Pollution Control,Assistant Director            ,80341.2,0,0,0
2014,Air Pollution Control,Communications Specialist     ,59034.66,0,0,0
2014,Air Pollution Control,Community Outreach Coord      ,45265.48,0,0,0
2014,Air Pollution Control,Director                      ,92471.5,0,0,0
2014,Air Pollution Control,Env Compliance Supvsr         ,35507.89,0,0,4619.675
2014,Air Pollution Control,Environmental Coordinator     ,28905.8875,4.715,0,14.15
2014,Air Pollution Control,Environmental Engineer Mngr   ,76672.835,0,0,721
2014,Air Pollution Control,Environmental Engineer Supvsr ,71297.22667,0,0,0
2014,Air Pollution Control,Environmental Specialist U310 ,25895.705,3.3,0,2369.155
2014,Air Pollution Control,Executive Administrator       ,63741.41,0,0,0
2014,Air Pollution Control,Executive Assistant           ,26777.6,0,0,0
2014,Air Pollution Control,Info Systems Analyst          ,19753.215,0,0,3956.76
2014,Air Pollution Control,Management Assistant U310     ,38916.525,929.055,767.5,67.325
2014,Air Pollution Control,Performance Analyst           ,55146.16,23.31,0,0
2014,Belle of Louisville,Accountant                    ,37631.37,360.02,0,0
2014,Belle of Louisville,Assistant Engineer            ,38435.91,0,0,0
2014,Belle of Louisville,Bartender                     ,3573.216154,112.0430769,0,0
2014,Belle of Louisville,Belle of Louisville           ,4081.468,199.26,0,0
2014,Belle of Louisville,Captain-Master                ,67837.77,0,0,1318.8
2014,Belle of Louisville,Captain-Pilot                 ,24933.24375,0,0,93.4
2014,Belle of Louisville,Cashier - Belle of Louisville ,10600.49,0,0,0
2014,Belle of Louisville,Chief Engineer                ,49366.905,0,0,0
2014,Belle of Louisville,Chief Executive Officer       ,84799.97,0,0,0
2014,Belle of Louisville,Chief Purser                  ,49283.63,0,0,957.6
2014,Belle of Louisville,Deckhand                      ,6652.027778,201.8411111,0,29.37444444
2014,Belle of Louisville,Education Coordinator         ,22078.75,314.38,0,0
2014,Belle of Louisville,Engineering Assistant         ,7970.898571,141.2428571,0,147.3271429
2014,Belle of Louisville,Group Sales & Marketing Mgr   ,45401.19,0,0,0
2014,Belle of Louisville,Group Sales & Marketing Repres,27445.92667,121.6933333,0,0
2014,Belle of Louisville,Hospitality Worker            ,4191.409091,92.95090909,0,0
2014,Belle of Louisville,Mate-Licensed                 ,23465.24667,1028.726667,0,1997.866667
2014,Belle of Louisville,Mate-Unlicensed               ,14759.045,829.96,0,0
2014,Belle of Louisville,Purser                        ,14261.87,1028.625,0,0
2014,Belle of Louisville,Retail Sales/Gift Shop Superv ,11137.82,0,0,0
2014,Commonwealth Attorney,Attorney - NoEEORpt           ,34239.89188,0,0,366.7725
2014,Commonwealth Attorney,Detective                     ,39942.54,0,0,0
2014,Commonwealth Attorney,Paralegal - NoEEORpt          ,27407.52667,0,0,0
2014,Commonwealth Attorney,Victim Advocate               ,40515.9,0,0,0
2014,Community Action Partnership,Administrative Asst           ,36140.03,0,0,0
2014,Community Action Partnership,Grants Coordinator            ,40717.62,0,0,0
2014,Community Action Partnership,Info Systems Analyst          ,48192.32,0,0,0
2014,Community Action Partnership,Intergenerational Prg Wkr U310,24179.4,260.62,1278.23,465.5
2014,Community Action Partnership,Nutrition Center Supv U310    ,9927.537857,356.5978571,143.2142857,19.26214286
2014,Community Action Partnership,Public Information Specialist ,41663.6,0,0,0
2014,Community Action Partnership,Social Service Prog Asst      ,25061.52,132.945,0,0
2014,Community Action Partnership,Social Service Prog Coord     ,40652.24,0,0,356.075
2014,Community Action Partnership,Social Service Prog Spec U315 ,30222.67308,48.96307692,0,631.4284615
2014,Community Action Partnership,Social Service Prog Supvsr I  ,46300.35,0,0,0
2014,Community Action Partnership,Social Service Technician U310,19668.395,367.3,632.825,0
2014,Community Action Partnership,Social Services Manager       ,59065.99,0,0,0
2014,Community Action Partnership,Social Services Supvsr        ,47432.97,0,0,0
2014,Community Action Partnership,Social Worker U315            ,40224.46,0,0,0
2014,Community Action Partnership,Staff Helper/Internal         ,4064.423871,24.57935484,0,8.357096774
2014,Community Action Partnership,Volunteer Coordinator         ,39291.19,0,0,0
2014,Coroner,Administrative Asst-OT-NoEEORp,32797.12,0,0,2600
2014,Coroner,Chief Deputy Coroner          ,54408.64,0,5200,0
2014,Coroner,Coroner                       ,65388.72,0,0,0
2014,Coroner,Deputy Coroner                ,45226.88,0,4963.636364,0
2014,County Attorney,Administrative Asst - NoEEORpt,29048.09333,0,0,0
2014,County Attorney,Administrator III             ,72217.6,0,0,0
2014,County Attorney,Assistant County Attorney     ,46961.97978,0,0,136.4641304
2014,County Attorney,Assistant Director - NoEEORpt ,107667.2,0,0,0
2014,County Attorney,Asst Dir Bad Check/Restitution,48609.6,0,0,0
2014,County Attorney,Attorney I                    ,44844.8,0,0,0
2014,County Attorney,Attorney II                   ,74152,0,0,0
2014,County Attorney,Attorney III                  ,31552.2,0,0,7062.4
2014,County Attorney,Bad Check/Restitution Clerk   ,13075.53,0,0,103.44
2014,County Attorney,Business Manager              ,49708,0,0,0
2014,County Attorney,Chief of Staff                ,84427.2,0,0,0
2014,County Attorney,Clerk - S2                    ,31006.8,0,0,0
2014,County Attorney,Communications Manager        ,68910.4,0,0,0
2014,County Attorney,County Attorney               ,46911.31,0,0,0
2014,County Attorney,Court Liaison                 ,17841.86667,0,0,0
2014,County Attorney,Director Bad Check/Restitution,40913.6,0,0,0
2014,County Attorney,Director Civil Division       ,45687.96,0,0,6148.18
2014,County Attorney,Director Community Services   ,54691,0,0,0
2014,County Attorney,Director of Communications    ,44145.6,0,0,0
2014,County Attorney,Domestic Violence Statistician,2116.8,0,0,357.21
2014,County Attorney,DUI Vicitims Assistant        ,44387.2,0,0,0
2014,County Attorney,Executive Assistant - NoEEORpt,48027.2,0,0,0
2014,County Attorney,Executive Secretary           ,39293.8,0,0,0
2014,County Attorney,Human Res Specialist - Comp   ,39478.4,0,0,0
2014,County Attorney,Juvenile Services Coordinator ,40123.2,0,0,0
2014,County Attorney,Legal Administrative Assistant,26443.22,0,0,522.93
2014,County Attorney,Legal Research Supvsr         ,40830.4,0,0,0
2014,County Attorney,Legal Secetary II             ,40809.6,0,0,0
2014,County Attorney,Legal Secretary               ,31111.46667,0,0,0
2014,County Attorney,Legal Secretary I             ,15885.985,0,0,18.625
2014,County Attorney,Legislative Affairs Aide      ,15879.2,0,0,3412.3
2014,County Attorney,Legislative Affairs Specialist,22908.72,0,0,884.11
2014,County Attorney,Office Manager - NoEEORpt     ,47528,0,0,0
2014,County Attorney,Paralegal - NoEEORpt          ,36548.16,0,0,0
2014,County Attorney,Program Administrator         ,38064,0,0,0
2014,County Attorney,Receptionist - NoEEORpt       ,11046,0,0,0
2014,County Attorney,Revenue Collections Specialist,14367,0,0,434.395
2014,County Attorney,Secretary - NoEEORpt          ,34288.8,0,0,0
2014,County Attorney,Senior Attorney               ,75963.33333,0,0,0
2014,County Attorney,Specialist                    ,15951,0,0,0
2014,County Attorney,Tax Clerk                     ,38292.8,0,0,0
2014,County Attorney,Tax Division Supvsr           ,45760,0,0,0
2014,County Attorney,Victim Advocate               ,30220.8,0,0,0
2014,Criminal Justice Commission,Executive Liaison             ,58919.2,0,0,0
2014,Criminal Justice Commission,Public Protection Coordinator ,58410.64667,0,0,0
2014,Develop Louisville            ,Administrative Asst           ,32286.1,0,0,0
2014,Develop Louisville            ,Administrative Clerk C/U      ,23984.9275,85.9325,31.25,0
2014,Develop Louisville            ,Administrative Coordinator    ,38009.60333,27.51,0,0
2014,Develop Louisville            ,Administrative Programs Supv  ,60770.56,0,0,0
2014,Develop Louisville            ,Administrative Specialist C/U ,41323.3,30.09,0,0
2014,Develop Louisville            ,Architectural Projects Coord  ,20970.98,0,0,0
2014,Develop Louisville            ,Assistant Director            ,82107.865,0,0,387.4125
2014,Develop Louisville            ,Associate Planner U315        ,41028.46833,20.77,210.4566667,5.666666667
2014,Develop Louisville            ,Board Member                  ,1007.142857,0,0,0
2014,Develop Louisville            ,Building Inspection Supvsr    ,54159.06,0,0,0
2014,Develop Louisville            ,Business Accountant I         ,32635.2,75.31,0,376.56
2014,Develop Louisville            ,Clerk Typist I A/U U315       ,30703.42,0,1045,0
2014,Develop Louisville            ,Code Enforce Off Trnee        ,31482.97,1.14,50,0
2014,Develop Louisville            ,Code Enforcement Supvsr       ,50271.36,47.88,0,0
2014,Develop Louisville            ,Code Enfrcmnt Off I           ,39835.23,0,50,0
2014,Develop Louisville            ,Community Forestry Assistant  ,45385.37,0,0,0
2014,Develop Louisville            ,Community Outreach Coord      ,49094.44,3705.79,0,0
2014,Develop Louisville            ,Community Outreach Spec       ,32783.88,0,0,0
2014,Develop Louisville            ,Director                      ,97060.85333,0,0,0
2014,Develop Louisville            ,Director of Advanced Planning ,80762,0,0,0
2014,Develop Louisville            ,Director of Sustainability    ,81924.96,0,0,0
2014,Develop Louisville            ,Electrical Inspection Supvsr  ,53832.29,0,0,1046.4
2014,Develop Louisville            ,Electrical Inspector I        ,41412.74636,1892.593636,110.9090909,0
2014,Develop Louisville            ,Electrical Inspector II       ,48889.02,5254.46,0,0
2014,Develop Louisville            ,Engineer II                   ,44551.03,0,0,0
2014,Develop Louisville            ,Engineer Supvsr               ,36182.79,0,0,0
2014,Develop Louisville            ,Events Coordinator            ,20531.11,0,0,0
2014,Develop Louisville            ,Executive Administrator       ,67869.28,0,0,0
2014,Develop Louisville            ,Executive Assistant           ,30066.9,28.945,0,0
2014,Develop Louisville            ,Grants Coordinator            ,37580.96,0,0,963.09
2014,Develop Louisville            ,Historic Preservation Officer ,49947.51,0,0,970.8
2014,Develop Louisville            ,Historic Preservation Spec    ,39034.49,51.62,0,0
2014,Develop Louisville            ,Housing Program Assistant     ,33945.6,0,0,0
2014,Develop Louisville            ,Housing Program Coordinator   ,39172.82,0,0,0
2014,Develop Louisville            ,Housing Program Specialist    ,32942.725,0,0,0
2014,Develop Louisville            ,Housing Program Supvsr        ,48465.93,0,0,4356.8
2014,Develop Louisville            ,Housing Rehab Specialist C/U  ,42659.48,1145.2625,50,416.7
2014,Develop Louisville            ,Housing Rehab Supervisor      ,47767.01,0,0,7172.62
2014,Develop Louisville            ,Landscape Architect           ,46300.53,0,0,0
